WHO_REGION,ISO_3_CODE,country,epiweek,new_hospitalization,new_icu,iso_year,iso_week_number
AFRO,STP,SAO TOME AND PRINCIPE,2024-02-05,,,2024,6
AFRO,SEN,SENEGAL,2024-02-05,,,2024,6
AFRO,SYC,SEYCHELLES,2024-02-05,,,2024,6
AFRO,SLE,SIERRA LEONE,2024-02-05,,,2024,6
AFRO,ZAF,SOUTH AFRICA,2024-02-05,,,2024,6
AFRO,SSD,SOUTH SUDAN,2024-02-05,,,2024,6
AFRO,TZA,UNITED REPUBLIC OF TANZANIA,2024-02-05,,,2024,6
AFRO,TGO,TOGO,2024-02-05,,,2024,6
AFRO,UGA,UGANDA,2024-02-05,,,2024,6
AFRO,ZMB,ZAMBIA,2024-02-05,,,2024,6
AFRO,ZWE,ZIMBABWE,2024-02-05,0,0,2024,6
AFRO,DZA,ALGERIA,2024-02-12,,,2024,7
AFRO,AGO,ANGOLA,2024-02-12,0,0,2024,7
AFRO,BEN,BENIN,2024-02-12,,,2024,7
AFRO,BWA,BOTSWANA,2024-02-12,0,0,2024,7
AFRO,BFA,BURKINA FASO,2024-02-12,,,2024,7
AFRO,BDI,BURUNDI,2024-02-12,0,0,2024,7
AFRO,CPV,CABO VERDE,2024-02-12,,,2024,7
AFRO,CMR,CAMEROON,2024-02-12,,,2024,7
AFRO,CAF,CENTRAL AFRICAN REPUBLIC,2024-02-12,,,2024,7
AFRO,TCD,CHAD,2024-02-12,,,2024,7
AFRO,COM,COMOROS,2024-02-12,,,2024,7
AFRO,COG,CONGO,2024-02-12,,,2024,7
AFRO,CIV,CÔTE D’IVOIRE,2024-02-12,,,2024,7
AFRO,COD,DEMOCRATIC REPUBLIC OF THE CONGO,2024-02-12,,,2024,7
AFRO,GNQ,EQUATORIAL GUINEA,2024-02-12,,,2024,7
AFRO,ERI,ERITREA,2024-02-12,,,2024,7
AFRO,SWZ,ESWATINI,2024-02-12,0,0,2024,7
AFRO,ETH,ETHIOPIA,2024-02-12,,,2024,7
AFRO,GAB,GABON,2024-02-12,,,2024,7
AFRO,GMB,GAMBIA,2024-02-12,,,2024,7
AFRO,GHA,GHANA,2024-02-12,,,2024,7
AFRO,GIN,GUINEA,2024-02-12,,,2024,7
AFRO,GNB,GUINEA-BISSAU,2024-02-12,,,2024,7
AFRO,KEN,KENYA,2024-02-12,,,2024,7
AFRO,LSO,LESOTHO,2024-02-12,,,2024,7
AFRO,LBR,LIBERIA,2024-02-12,,,2024,7
AFRO,MDG,MADAGASCAR,2024-02-12,0,0,2024,7
AFRO,MWI,MALAWI,2024-02-12,,,2024,7
AFRO,MLI,MALI,2024-02-12,,,2024,7
AFRO,MRT,MAURITANIA,2024-02-12,0,0,2024,7
AFRO,MUS,MAURITIUS,2024-02-12,,,2024,7
AFRO,MOZ,MOZAMBIQUE,2024-02-12,,,2024,7
AFRO,NAM,NAMIBIA,2024-02-12,2,0,2024,7
AFRO,NER,NIGER,2024-02-12,,,2024,7
AFRO,NGA,NIGERIA,2024-02-12,,,2024,7
AFRO,RWA,RWANDA,2024-02-12,,,2024,7
AFRO,STP,SAO TOME AND PRINCIPE,2024-02-12,,,2024,7
AFRO,SEN,SENEGAL,2024-02-12,,,2024,7
AFRO,SYC,SEYCHELLES,2024-02-12,,,2024,7
AFRO,SLE,SIERRA LEONE,2024-02-12,,,2024,7
AFRO,ZAF,SOUTH AFRICA,2024-02-12,,,2024,7
AFRO,SSD,SOUTH SUDAN,2024-02-12,,,2024,7
AFRO,TZA,UNITED REPUBLIC OF TANZANIA,2024-02-12,,,2024,7
AFRO,TGO,TOGO,2024-02-12,,,2024,7
AFRO,UGA,UGANDA,2024-02-12,,,2024,7
AFRO,ZMB,ZAMBIA,2024-02-12,,,2024,7
AFRO,ZWE,ZIMBABWE,2024-02-12,0,0,2024,7
AFRO,DZA,ALGERIA,2024-02-19,,,2024,8
AFRO,AGO,ANGOLA,2024-02-19,0,0,2024,8
AFRO,BEN,BENIN,2024-02-19,,,2024,8
AFRO,BWA,BOTSWANA,2024-02-19,0,0,2024,8
AFRO,BFA,BURKINA FASO,2024-02-19,,,2024,8
AFRO,BDI,BURUNDI,2024-02-19,0,0,2024,8
AFRO,CPV,CABO VERDE,2024-02-19,,,2024,8
AFRO,CMR,CAMEROON,2024-02-19,,,2024,8
AFRO,CAF,CENTRAL AFRICAN REPUBLIC,2024-02-19,,,2024,8
AFRO,TCD,CHAD,2024-02-19,,,2024,8
AFRO,COM,COMOROS,2024-02-19,,,2024,8
